Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Prediksi_Status,Skor_Risiko_Dropout
Single,1,1,9773,1,1,120.0,1,19,37,9,9,118.3,No,No,Yes,No,Male,Yes,18,No,0,6,11,5,12.166666666666666,0,0,6,15,3,12.0,0,13.9,-0.3,0.79,Dropout,Dropout,95.64
Single,44,1,9003,1,39,140.0,1,2,1,4,6,140.0,No,No,No,Yes,Male,No,21,No,0,6,12,5,12.142857142857142,0,0,6,11,5,11.666666666666666,0,13.9,-0.3,0.79,Graduate,Enrolled,19.66
Single,1,1,9254,1,1,132.0,1,1,19,6,6,124.7,Yes,No,No,Yes,Male,No,21,No,0,6,9,6,12.0,0,0,6,8,5,11.6,0,13.9,-0.3,0.79,Graduate,Enrolled,13.84
Married,39,2,9147,1,1,130.0,1,19,37,4,7,140.0,No,No,No,Yes,Male,No,34,No,0,5,10,3,11.666666666666666,1,0,5,7,4,12.75,0,9.4,-0.8,-3.12,Graduate,Graduate,10.08
Divorced,39,1,9130,1,1,140.0,1,37,37,6,7,150.0,Yes,No,No,Yes,Male,No,34,No,0,6,9,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Dropout,Dropout,98.99
Single,17,2,9670,1,1,110.0,1,3,3,4,10,115.6,Yes,No,No,Yes,Male,No,21,No,0,6,10,6,11.875,0,0,6,8,5,12.0,0,11.1,0.6,2.02,Graduate,Graduate,8.43
Single,43,1,9773,1,1,140.0,1,3,37,3,7,116.9,No,No,No,Yes,Male,No,32,No,6,11,15,7,11.285714285714286,0,5,7,10,6,12.333333333333334,0,13.9,-0.3,0.79,Enrolled,Enrolled,21.07
Single,17,2,9254,1,1,130.0,1,37,37,5,7,123.4,Yes,No,No,Yes,Male,No,30,No,0,6,17,2,10.0,0,0,6,15,3,11.333333333333334,0,7.6,2.6,0.32,Dropout,Enrolled,37.82
Single,1,1,171,1,1,137.0,1,1,3,3,7,146.5,Yes,No,Yes,Yes,Male,No,19,No,6,12,13,11,12.0,0,4,11,15,10,11.181818181818182,0,8.9,1.4,3.51,Enrolled,Graduate,28.89
Single,51,1,9773,1,1,158.0,1,1,19,8,8,117.1,Yes,No,No,Yes,Male,No,20,No,1,7,7,6,13.833333333333334,0,1,6,7,5,13.0,0,8.9,1.4,3.51,Dropout,Graduate,34.85
Single,1,1,9070,1,1,124.0,1,19,19,9,7,113.9,Yes,No,No,Yes,Male,No,18,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,Dropout,Dropout,93.54
Single,1,1,9254,1,1,136.0,1,3,3,2,2,128.7,No,No,No,Yes,Male,No,19,No,0,6,7,6,14.428571428571429,0,0,6,6,6,12.5,0,8.9,1.4,3.51,Graduate,Graduate,3.08
Single,17,3,9500,1,1,142.0,1,3,3,3,3,132.9,Yes,No,No,Yes,Male,No,18,No,0,7,8,5,14.2,0,0,7,9,6,12.4,0,12.4,0.5,1.79,Dropout,Enrolled,13.32
Single,39,1,9991,0,1,150.0,1,1,19,4,8,123.0,No,No,No,Yes,Male,No,27,No,0,5,8,4,11.5,0,0,5,9,3,10.333333333333334,0,12.7,3.7,-1.7,Dropout,Enrolled,43.03
Single,39,1,9773,1,12,120.0,1,1,1,9,9,129.8,Yes,No,No,Yes,Male,No,52,No,0,6,7,5,13.0,0,0,6,6,6,15.0,0,9.4,-0.8,-3.12,Graduate,Graduate,9.81
Married,43,1,9003,1,1,149.0,1,1,1,4,5,156.1,Yes,No,No,No,Male,No,29,No,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Dropout,Dropout,97.95
Single,51,1,9003,1,39,130.0,1,1,19,4,4,120.0,Yes,No,Yes,No,Male,No,22,No,0,6,12,3,11.333333333333334,0,0,6,13,2,11.0,0,8.9,1.4,3.51,Dropout,Dropout,93.65
Single,43,1,9085,1,1,110.0,25,38,38,9,6,117.2,Yes,No,No,Yes,Male,No,28,Yes,13,18,45,18,12.5,12,10,13,26,12,11.428571428571429,6,15.5,2.8,-4.06,Graduate,Graduate,14.49
Single,39,1,9670,1,6,133.1,1,1,1,90,3,107.0,Yes,No,No,Yes,Male,No,30,No,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,Dropout,97.96
Single,1,2,9500,1,1,134.0,1,1,1,5,3,128.4,Yes,No,No,Yes,Female,No,18,No,0,7,7,7,13.471428571428572,0,0,8,9,8,13.944444444444445,0,16.2,0.3,-0.92,Graduate,Graduate,6.14
Single,1,2,9670,1,1,130.0,1,38,37,5,5,123.4,Yes,No,No,Yes,Female,No,21,No,0,5,5,4,11.75,0,0,5,5,3,13.333333333333334,0,9.4,-0.8,-3.12,Graduate,Enrolled,17.97
Single,1,1,9070,1,1,141.0,1,37,37,9,9,126.7,Yes,No,Yes,Yes,Female,Yes,20,No,0,6,9,6,13.333333333333334,0,0,6,10,6,14.666666666666666,0,12.7,3.7,-1.7,Graduate,Graduate,5.41
Single,42,1,9500,1,1,123.0,1,37,37,3,3,123.0,Yes,No,No,Yes,Female,Yes,21,No,0,8,8,8,13.105,0,0,8,8,8,13.105,0,9.4,-0.8,-3.12,Graduate,Graduate,1.0
Married,39,1,9991,0,19,133.1,1,19,37,7,9,137.2,No,No,Yes,No,Female,No,32,No,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,Dropout,Dropout,99.38
Single,1,3,9070,1,1,122.0,1,37,37,9,9,125.9,Yes,No,No,Yes,Male,Yes,20,No,0,6,6,6,15.5,0,0,6,7,6,12.166666666666666,0,12.4,0.5,1.79,Graduate,Graduate,4.61
Single,1,4,171,1,1,132.0,1,1,19,4,5,138.0,Yes,No,Yes,No,Male,No,19,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout,Dropout,93.35
Single,15,1,9670,1,1,133.1,41,1,1,9,5,128.2,No,No,Yes,No,Male,No,18,Yes,0,6,6,4,11.25,0,0,6,7,3,12.333333333333334,0,8.9,1.4,3.51,Dropout,Dropout,85.9
Single,43,1,9991,0,1,130.0,1,37,2,9,4,126.5,Yes,No,No,No,Male,No,23,No,10,15,24,12,11.0,0,10,14,21,11,11.363636363636363,1,7.6,2.6,0.32,Dropout,Dropout,98.51
Single,1,1,9254,1,1,111.0,1,1,1,3,3,112.4,Yes,No,No,Yes,Male,No,20,No,0,6,10,6,12.333333333333334,0,0,6,9,4,13.0,0,12.4,0.5,1.79,Graduate,Graduate,7.71
Married,43,2,9147,1,1,133.1,1,37,37,9,9,109.0,Yes,No,No,Yes,Female,No,46,No,4,9,18,8,11.375,2,0,5,11,5,11.8,0,9.4,-0.8,-3.12,Graduate,Graduate,22.13
Single,17,1,9003,1,1,125.0,1,3,3,2,2,100.0,No,No,No,Yes,Male,No,27,No,16,18,19,18,12.22222222222222,0,9,12,15,12,12.384615384615383,0,15.5,2.8,-4.06,Graduate,Graduate,10.08
Single,5,1,171,1,1,137.0,1,3,19,1,10,144.7,Yes,No,No,Yes,Male,No,20,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Enrolled,Enrolled,7.19
Married,43,3,8014,0,19,100.0,1,37,37,9,9,120.0,Yes,No,No,Yes,Male,No,41,No,5,9,11,9,12.0,0,3,7,8,6,12.0,0,9.4,-0.8,-3.12,Graduate,Graduate,7.5
Single,15,1,9147,1,1,133.1,21,1,3,192,3,100.0,No,No,Yes,Yes,Male,No,40,Yes,0,5,10,1,11.0,0,0,5,10,1,10.0,0,11.1,0.6,2.02,Enrolled,Enrolled,9.77
Married,44,1,8014,0,39,150.0,1,1,1,5,5,154.0,No,No,No,Yes,Male,No,37,No,12,16,17,16,14.125,0,6,11,14,10,13.0,0,12.4,0.5,1.79,Graduate,Graduate,1.61
Single,1,4,9147,1,1,120.0,1,38,38,5,10,111.3,No,No,No,Yes,Male,No,20,No,0,5,8,5,10.2,0,0,5,7,5,11.2,0,12.4,0.5,1.79,Enrolled,Graduate,5.81
Single,44,1,9130,1,39,150.0,1,1,1,4,4,150.0,Yes,No,No,Yes,Female,No,20,No,0,5,7,4,12.0,1,0,5,6,4,12.4,0,10.8,1.4,1.74,Enrolled,Graduate,9.92
Single,7,1,9991,0,40,133.1,1,1,37,4,1,100.0,No,No,No,Yes,Female,No,26,No,8,9,11,9,12.333333333333334,0,4,7,7,7,12.571428571428571,0,12.4,0.5,1.79,Graduate,Graduate,1.82
Married,39,1,8014,0,1,133.1,1,37,37,9,7,162.5,No,No,No,Yes,Male,No,54,No,4,9,9,9,14.333333333333334,0,2,7,7,7,13.857142857142858,0,8.9,1.4,3.51,Graduate,Graduate,3.83
Single,17,5,9670,1,1,132.0,1,19,19,5,5,134.1,Yes,No,No,Yes,Male,No,21,No,0,6,6,6,15.166666666666666,0,0,6,9,6,14.0,0,10.8,1.4,1.74,Graduate,Graduate,8.38
Single,1,1,9085,1,1,134.0,1,1,1,9,9,133.0,Yes,No,No,Yes,Female,Yes,20,No,0,6,8,6,15.142857142857142,0,0,6,8,6,15.142857142857142,0,11.1,0.6,2.02,Graduate,Graduate,1.51
Single,17,6,9773,1,1,126.0,1,1,19,5,5,119.0,Yes,No,No,Yes,Female,No,18,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,Dropout,Dropout,97.18
Single,1,3,9500,1,1,136.0,1,1,19,4,9,131.1,Yes,No,No,Yes,Female,No,19,No,0,7,9,6,13.411428571428573,0,0,8,12,7,13.294444444444444,0,15.5,2.8,-4.06,Enrolled,Enrolled,1.99
Single,1,2,9238,1,1,129.0,1,38,1,4,10,129.4,Yes,No,No,Yes,Female,No,18,No,0,6,7,6,12.333333333333334,0,0,6,7,6,12.166666666666666,0,9.4,-0.8,-3.12,Graduate,Graduate,2.5
Single,1,1,9085,1,1,126.0,1,3,1,2,8,123.9,Yes,No,No,Yes,Female,No,19,No,0,6,13,4,11.8,0,0,6,18,4,12.2,0,12.4,0.5,1.79,Enrolled,Enrolled,14.83
Single,44,1,9085,1,39,140.0,1,1,1,4,7,140.0,Yes,No,Yes,Yes,Female,No,22,No,2,6,9,6,12.0,0,1,6,12,3,12.0,0,13.9,-0.3,0.79,Dropout,Dropout,56.55
Single,43,1,9085,1,1,162.0,1,2,1,4,4,162.0,No,No,No,Yes,Female,No,19,No,0,6,7,6,15.0,0,0,6,8,6,15.625,0,12.4,0.5,1.79,Graduate,Graduate,1.55
Single,1,1,171,1,1,148.0,1,3,2,4,2,131.6,Yes,No,No,Yes,Female,No,21,No,6,12,12,8,13.875,0,4,11,13,9,12.7,1,8.9,1.4,3.51,Dropout,Graduate,8.39
Single,17,1,9853,1,1,119.0,1,3,3,132,132,110.6,No,No,No,Yes,Female,No,20,No,0,7,9,6,11.833333333333334,0,0,7,7,6,14.333333333333334,0,11.1,0.6,2.02,Enrolled,Graduate,18.08
Single,17,3,9773,1,1,123.0,1,1,19,5,5,117.4,Yes,No,No,Yes,Female,Yes,18,No,0,6,6,6,12.5,0,0,6,6,6,13.833333333333334,0,16.2,0.3,-0.92,Graduate,Graduate,3.22
Single,17,1,9773,1,1,150.0,1,38,38,7,7,137.8,Yes,No,No,Yes,Female,Yes,18,No,0,6,6,6,15.0,0,0,6,6,6,15.5,0,8.9,1.4,3.51,Graduate,Graduate,7.12
Single,17,1,9670,1,1,113.0,1,1,1,5,4,106.7,Yes,No,Yes,Yes,Female,No,20,No,0,6,10,2,11.666666666666666,0,0,6,10,4,10.5,0,15.5,2.8,-4.06,Dropout,Dropout,88.39
Single,1,1,9500,1,1,152.0,1,19,37,3,8,156.9,No,No,No,Yes,Female,Yes,18,No,0,7,10,7,14.668,0,0,8,8,8,14.63375,0,15.5,2.8,-4.06,Graduate,Graduate,0.69
Single,1,3,9500,1,1,154.0,1,3,3,1,3,129.0,Yes,No,No,Yes,Female,No,18,No,0,8,9,6,13.345,2,0,8,9,6,13.345,2,9.4,-0.8,-3.12,Enrolled,Graduate,7.46
Single,1,2,9773,1,1,130.0,1,1,34,9,9,124.8,Yes,No,No,Yes,Female,Yes,20,No,0,6,7,5,12.8,0,0,6,6,6,12.333333333333334,0,12.4,0.5,1.79,Graduate,Graduate,10.1
Single,1,1,9238,1,1,121.0,1,1,1,1,1,115.1,Yes,No,No,Yes,Female,No,19,No,0,6,10,6,10.833333333333334,0,0,6,7,6,12.142857142857142,0,11.1,0.6,2.02,Graduate,Graduate,0.65
Single,1,1,9070,1,1,153.0,1,3,3,1,2,146.7,Yes,No,No,Yes,Female,No,18,No,0,6,6,6,13.666666666666666,0,0,6,6,5,14.0,0,12.7,3.7,-1.7,Graduate,Graduate,8.09
Single,1,1,9500,1,1,148.0,1,3,1,4,5,132.8,No,No,No,Yes,Female,No,18,No,0,8,8,7,14.537142857142856,0,0,8,8,7,14.537142857142856,0,10.8,1.4,1.74,Graduate,Graduate,0.83
Single,5,3,9085,1,1,143.0,1,37,37,0,90,159.1,No,No,Yes,Yes,Female,Yes,18,No,0,5,5,5,14.4,0,0,5,5,5,14.0,0,7.6,2.6,0.32,Dropout,Dropout,49.41
Single,17,3,171,1,1,147.0,1,19,1,5,4,137.6,Yes,No,No,Yes,Female,Yes,20,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Graduate,Graduate,14.89
Single,17,1,9773,1,1,138.0,1,1,19,9,9,124.0,No,No,No,Yes,Female,Yes,19,No,0,6,6,6,13.166666666666666,0,0,6,6,6,13.833333333333334,0,11.1,0.6,2.02,Graduate,Graduate,3.12
Single,39,1,9500,1,1,120.0,1,3,3,2,2,149.0,No,No,No,No,Male,No,36,No,0,6,15,2,11.5,0,0,7,9,0,0.0,0,15.5,2.8,-4.06,Dropout,Dropout,99.03
Single,17,1,9238,1,1,145.0,1,1,40,9,2,129.6,No,No,No,Yes,Female,Yes,19,No,0,6,7,6,11.333333333333334,0,0,6,7,6,12.428571428571429,0,11.1,0.6,2.02,Graduate,Graduate,1.73
Single,17,3,9238,1,1,118.0,1,3,1,2,5,110.0,Yes,No,No,Yes,Female,No,18,No,0,6,6,6,12.0,0,0,6,6,5,13.6,0,8.9,1.4,3.51,Graduate,Graduate,1.98
Single,1,3,9773,1,1,121.0,1,19,19,3,3,116.1,No,No,No,Yes,Female,Yes,18,No,0,6,6,6,13.166666666666666,0,0,6,6,6,12.166666666666666,0,12.4,0.5,1.79,Graduate,Graduate,2.65
Single,1,3,9773,1,1,135.0,1,38,38,5,8,133.3,Yes,No,No,Yes,Female,Yes,18,No,0,6,6,6,14.833333333333334,0,0,6,6,6,14.166666666666666,0,8.9,1.4,3.51,Graduate,Graduate,10.08
Single,44,1,9070,1,1,140.0,1,1,1,9,8,144.3,Yes,No,No,Yes,Female,No,19,No,2,7,7,7,13.0,0,5,9,9,9,13.22222222222222,0,12.4,0.5,1.79,Graduate,Graduate,5.43
Single,18,3,9500,1,1,145.0,1,1,1,4,8,133.6,Yes,No,No,Yes,Female,No,18,No,0,7,8,7,13.087142857142856,0,0,8,8,8,12.95,0,11.1,0.6,2.02,Graduate,Graduate,6.27
Single,1,1,9130,1,1,133.0,1,1,37,9,9,123.2,Yes,No,No,Yes,Female,Yes,19,No,0,6,8,6,13.333333333333334,0,0,6,7,6,13.666666666666666,0,8.9,1.4,3.51,Graduate,Graduate,3.55
Single,1,1,9853,1,1,127.0,1,3,1,3,7,137.2,Yes,No,No,Yes,Female,No,18,No,0,6,7,6,12.166666666666666,0,0,6,10,4,12.75,0,10.8,1.4,1.74,Enrolled,Dropout,40.66
Single,53,1,9070,1,42,130.0,1,40,19,3,5,130.0,Yes,No,No,No,Female,Yes,22,No,0,6,8,6,11.0,0,0,6,10,4,12.0,0,8.9,1.4,3.51,Enrolled,Enrolled,17.99
Single,1,2,9238,1,1,117.0,1,19,1,9,8,110.0,Yes,No,Yes,No,Female,No,18,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout,Dropout,97.66
Single,17,4,9147,1,1,125.0,1,19,19,5,5,118.0,Yes,No,No,Yes,Female,No,19,No,0,5,7,5,13.6,0,0,5,6,5,12.2,0,8.9,1.4,3.51,Graduate,Graduate,1.09
Single,1,1,9773,1,1,141.0,1,38,38,9,9,128.4,Yes,No,No,Yes,Female,No,18,No,0,6,6,6,15.5,0,0,6,6,6,14.0,0,11.1,0.6,2.02,Graduate,Graduate,8.35
Single,1,3,9853,1,1,122.0,1,1,3,5,3,113.6,No,No,No,Yes,Female,No,19,No,0,7,7,7,13.857142857142858,0,0,7,7,7,14.285714285714286,0,11.1,0.6,2.02,Graduate,Graduate,3.66
Single,17,2,9147,1,1,118.0,1,19,1,9,3,113.5,Yes,No,Yes,Yes,Female,No,20,No,0,5,10,2,11.5,0,0,5,8,3,10.0,0,11.1,0.6,2.02,Enrolled,Enrolled,6.77
Single,17,3,9070,1,1,142.0,1,1,38,3,5,146.9,Yes,No,No,Yes,Female,Yes,18,No,0,6,6,6,13.0,0,0,6,6,6,12.166666666666666,0,16.2,0.3,-0.92,Graduate,Graduate,4.81
Single,1,1,9130,1,1,143.0,1,3,3,2,10,141.3,No,No,Yes,No,Female,No,23,No,0,6,10,6,14.0,0,0,6,11,4,13.0,0,11.1,0.6,2.02,Enrolled,Dropout,55.93
Single,1,4,9773,1,1,143.0,1,1,3,4,7,129.7,Yes,No,No,Yes,Female,No,20,No,0,4,4,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout,Dropout,96.63
Single,1,5,9070,1,1,123.0,1,3,1,9,3,121.3,Yes,No,No,Yes,Female,No,20,No,0,6,6,6,11.166666666666666,0,0,6,9,6,11.5,0,12.4,0.5,1.79,Enrolled,Graduate,6.79
Single,1,1,9238,1,1,115.0,1,1,1,9,4,109.1,Yes,No,Yes,No,Female,Yes,22,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,Dropout,Dropout,98.62
Single,17,2,9853,1,1,112.0,1,19,38,5,7,107.1,Yes,No,No,Yes,Female,Yes,18,No,0,7,8,7,12.142857142857142,0,0,7,9,6,13.666666666666666,0,11.1,0.6,2.02,Graduate,Graduate,11.55
Single,17,1,9500,1,1,135.0,1,19,38,9,9,129.2,No,No,No,Yes,Female,Yes,18,No,0,7,7,7,14.145714285714286,0,0,8,9,8,13.627777777777778,0,11.1,0.6,2.02,Graduate,Graduate,1.51
Single,1,1,9500,1,1,162.0,1,3,4,3,3,154.1,No,No,No,Yes,Female,No,18,No,0,7,7,7,14.45,0,0,8,9,8,14.144444444444444,0,11.1,0.6,2.02,Graduate,Graduate,3.48
Single,1,1,9853,1,1,143.0,1,19,3,4,4,147.2,No,No,No,Yes,Female,No,18,No,0,7,7,7,15.714285714285714,0,0,7,7,7,15.0,0,11.1,0.6,2.02,Graduate,Graduate,5.22
Single,51,1,9147,1,1,130.0,1,1,1,4,4,120.0,No,No,No,Yes,Female,No,21,No,0,5,9,5,12.8,0,0,5,11,3,12.666666666666666,0,11.1,0.6,2.02,Enrolled,Enrolled,8.53
Single,17,1,9070,1,1,136.0,1,1,37,4,5,130.8,No,No,No,Yes,Female,No,20,No,0,6,6,6,12.5,0,0,6,8,6,11.5,0,10.8,1.4,1.74,Enrolled,Graduate,2.43
Single,16,1,9070,1,1,125.0,1,1,1,4,4,120.8,Yes,No,No,Yes,Female,No,18,No,0,6,6,6,14.5,0,0,6,6,6,12.833333333333334,0,12.4,0.5,1.79,Graduate,Graduate,3.29
Single,17,2,9500,1,1,132.0,1,19,37,3,5,125.4,Yes,No,No,No,Female,Yes,20,No,0,7,7,7,13.462857142857144,0,0,8,10,7,13.164285714285716,0,11.1,0.6,2.02,Enrolled,Enrolled,8.67
Single,1,1,8014,0,1,123.0,1,34,37,9,90,121.3,Yes,No,No,Yes,Female,No,25,No,0,6,6,6,12.833333333333334,0,0,6,6,6,12.833333333333334,0,7.6,2.6,0.32,Graduate,Graduate,3.29
Single,1,1,9147,1,1,142.0,1,19,19,9,9,127.0,Yes,No,No,Yes,Female,Yes,18,No,0,5,10,5,12.0,0,0,5,8,4,11.6,0,13.9,-0.3,0.79,Graduate,Graduate,2.04
Single,1,3,171,1,1,147.0,1,12,19,9,3,151.6,Yes,No,No,Yes,Female,No,19,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate,Graduate,14.81
Single,1,1,9085,1,1,140.0,6,1,19,4,7,131.6,Yes,No,No,Yes,Female,No,20,Yes,0,7,9,6,14.714285714285714,0,1,7,16,6,13.2,0,12.4,0.5,1.79,Enrolled,Enrolled,5.82
Single,1,2,9238,1,1,133.1,1,19,19,9,9,106.0,Yes,No,No,Yes,Female,Yes,20,No,0,6,7,6,12.571428571428571,0,0,6,7,6,13.285714285714286,0,12.4,0.5,1.79,Graduate,Graduate,0.76
Single,18,4,9773,1,1,114.0,1,1,1,9,9,111.6,Yes,No,No,Yes,Female,Yes,21,No,0,6,6,6,12.5,0,0,6,6,6,11.5,0,11.1,0.6,2.02,Graduate,Graduate,2.65
Single,17,3,9670,1,1,125.0,1,1,3,4,3,117.3,Yes,No,No,Yes,Female,No,18,No,0,6,8,6,14.0,0,0,6,9,5,14.0,0,8.9,1.4,3.51,Graduate,Graduate,4.85
Single,17,1,9853,1,1,127.0,1,1,1,5,7,121.4,Yes,No,No,Yes,Female,No,18,No,0,7,8,7,11.571428571428571,0,0,7,9,6,13.166666666666666,0,11.1,0.6,2.02,Dropout,Dropout,52.03
Single,1,3,9070,1,1,132.0,1,1,3,9,7,126.1,Yes,No,No,Yes,Female,Yes,18,No,0,6,6,6,15.833333333333334,0,0,6,6,6,15.333333333333334,0,11.1,0.6,2.02,Graduate,Graduate,10.41
Single,1,4,9500,1,1,148.0,1,19,19,4,5,137.0,Yes,No,No,Yes,Female,No,18,No,0,8,8,8,14.25,0,0,8,8,8,14.25,0,9.4,-0.8,-3.12,Graduate,Graduate,0.99
Single,43,1,9670,1,1,139.0,1,3,19,3,5,120.8,No,No,No,Yes,Female,No,19,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,Dropout,88.41
Single,17,1,9254,1,1,136.0,1,39,3,3,3,128.7,Yes,No,No,Yes,Female,No,20,No,0,6,8,6,11.666666666666666,0,0,6,10,6,11.0,0,13.9,-0.3,0.79,Dropout,Graduate,13.77
Single,39,1,9238,1,9,133.1,1,34,34,0,0,118.0,No,No,No,Yes,Female,No,47,No,0,6,12,0,0.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Dropout,Dropout,99.02
Single,43,1,9130,1,1,120.0,6,1,3,9,2,120.0,No,No,Yes,Yes,Female,No,21,Yes,2,5,9,5,13.2,2,0,5,7,2,12.5,2,10.8,1.4,1.74,Enrolled,Enrolled,12.16
Married,39,1,9130,1,1,130.0,1,37,37,9,6,160.0,No,No,No,Yes,Male,No,31,No,1,6,11,2,12.0,1,1,6,12,1,10.0,1,16.2,0.3,-0.92,Dropout,Dropout,94.09
Married,39,1,9119,1,1,110.0,1,37,37,90,5,150.0,Yes,No,No,Yes,Male,No,46,No,0,5,6,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,Dropout,98.31
Single,1,3,9119,1,1,133.0,1,3,1,3,4,121.8,Yes,No,No,Yes,Male,No,18,No,0,5,9,4,12.0,0,0,5,10,2,11.0,0,8.9,1.4,3.51,Enrolled,Enrolled,35.3
Single,17,3,9119,1,1,138.0,1,3,3,3,4,125.4,Yes,Yes,No,Yes,Male,No,19,No,0,5,10,3,13.333333333333334,0,0,5,9,4,10.75,0,8.9,1.4,3.51,Dropout,Enrolled,28.87
Single,51,1,9556,1,1,131.0,1,1,37,152,193,126.6,Yes,No,No,Yes,Male,No,23,No,0,7,11,5,12.414285714285713,0,0,7,13,2,13.5,0,8.9,1.4,3.51,Enrolled,Enrolled,29.49
Single,44,1,9130,1,39,150.0,1,3,1,2,8,150.0,No,No,No,No,Male,No,22,No,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,Dropout,98.37
Single,1,1,9147,1,1,125.0,1,38,1,3,10,114.5,Yes,No,No,Yes,Male,No,19,No,0,5,5,5,13.8,0,0,5,7,5,12.4,0,9.4,-0.8,-3.12,Graduate,Graduate,2.03
Single,1,1,9147,1,1,108.0,41,3,3,9,9,107.0,No,No,Yes,No,Female,No,19,Yes,0,5,14,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,Dropout,Dropout,86.18
Single,17,1,9147,1,1,116.0,1,3,1,3,4,115.7,No,No,No,No,Male,No,22,No,0,5,10,4,11.5,0,0,5,11,4,14.0,0,8.9,1.4,3.51,Enrolled,Enrolled,7.9
Single,39,1,9130,1,1,133.1,1,3,34,3,0,120.0,No,No,Yes,No,Male,No,29,No,0,5,11,0,0.0,4,0,5,6,0,0.0,1,9.4,-0.8,-3.12,Dropout,Dropout,97.85
Single,1,3,9500,1,1,147.0,1,37,38,9,5,134.8,Yes,No,No,Yes,Female,No,18,No,0,7,7,6,14.016666666666666,0,0,7,7,6,14.016666666666666,0,7.6,2.6,0.32,Graduate,Graduate,3.49
Single,1,1,9238,1,1,143.0,1,38,34,9,9,133.6,Yes,No,No,Yes,Female,No,18,No,0,6,9,5,11.4,0,0,6,8,5,10.8,0,9.4,-0.8,-3.12,Graduate,Graduate,5.91
Single,1,1,171,1,1,115.0,1,37,37,9,8,129.0,Yes,No,Yes,No,Female,Yes,23,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,Dropout,95.79
Married,39,1,9991,0,1,160.0,1,1,1,194,131,128.4,No,No,No,Yes,Female,No,34,No,0,5,12,5,10.4,0,0,5,11,5,12.0,0,12.4,0.5,1.79,Graduate,Graduate,14.38
Single,17,1,9147,1,1,118.0,1,19,19,9,9,122.2,No,No,No,Yes,Female,No,19,No,0,5,11,3,10.666666666666666,0,0,5,9,4,10.25,0,11.1,0.6,2.02,Graduate,Enrolled,16.52
Single,1,1,9085,1,1,122.0,1,1,1,2,5,113.3,Yes,No,No,Yes,Female,No,18,No,0,5,9,4,14.25,0,0,5,8,5,12.714285714285714,0,10.8,1.4,1.74,Enrolled,Graduate,2.88
Single,17,6,9500,1,1,143.0,1,1,19,4,4,129.9,No,No,No,Yes,Female,Yes,20,No,3,7,7,7,13.914285714285713,0,5,8,8,8,14.10625,0,11.1,0.6,2.02,Graduate,Graduate,2.41
Single,1,6,9500,1,1,133.0,1,3,3,1,1,126.2,Yes,No,No,Yes,Female,No,19,No,0,7,9,7,13.761111111111113,0,0,8,11,7,12.82375,0,15.5,2.8,-4.06,Graduate,Graduate,2.97
Single,5,2,9853,1,1,122.0,1,19,19,4,5,112.6,Yes,No,No,Yes,Female,No,22,No,0,6,10,5,12.6,0,0,6,9,4,11.25,0,12.7,3.7,-1.7,Enrolled,Enrolled,11.87
